,left,right,label
18862,lge,zqb,0
18863,lgf,tof,0
18864,lgg,iyu,0
18865,lgk,pwj,0
18866,lgl,cmn,0
18867,lgt,gnj,0
18868,lgv,dsy,0
18869,lhn,rvg,0
18870,lhu,hmi,0
18871,lhw,imp,0
18872,lil,zlf,0
18873,lir,gvz,0
18874,liv,nbi,0
18875,ljf,hyy,0
18876,ljg,sir,0
18877,ljq,ewj,0
18878,lju,efz,0
18879,lkg,dlu,0
18880,lki,rhv,0
18881,llp,odp,0
18882,llt,gds,0
18883,llu,cws,0
18884,lmb,zkc,0
18885,lmj,dcn,0
18886,lnd,gxs,0
18887,lnh,oxc,0
18888,lnm,psw,0
18889,loc,akf,0
18890,loe,jbv,0
18891,lot,rsv,0
18892,loy,ncb,0
18893,lpa,zdk,0
18894,lpg,pfp,0
18895,lpn,vyw,0
18896,lpx,air,0
18897,lrf,zwh,0
18898,lrt,pjc,0
18899,lrz,znw,0
18900,lsb,bwq,0
18901,lsc,yqb,0
18902,lsg,tob,0
18903,lsk,tpi,0
18904,lso,wyc,0
18905,lta,tbb,0
18906,lti,pqd,0
18907,luc,mjs,0
18908,lug,btm,0
18909,luw,maq,0
18910,lvg,mnh,0
18911,lvk,fhp,0
18912,lvp,red,0
18913,lvz,gle,0
18914,lwg,uzi,0
18915,lxg,huz,0
18916,lxk,kxv,0
18917,lxr,rsk,0
18918,lxw,ixr,0
18919,lyv,hjv,0
18920,lza,adu,0
18921,lzl,fad,0
18922,mab,tcn,0
18923,mag,qwt,0
18924,mak,jaa,0
18925,mas,dip,0
18926,mbe,gyg,0
18927,mbt,mlz,0
18928,mci,wce,0
18929,mcj,ceg,0
18930,mcp,lfg,0
18931,mdc,suj,0
18932,mdf,gxm,0
18933,mdk,ppl,0
18934,mdn,wjg,0
18935,mep,tkq,0
18936,mew,bwq,0
18937,mfb,wfx,0
18938,mgi,wev,0
18939,mgs,vyp,0
18940,mhh,hyg,0
18941,mhv,gge,0
18942,mih,ith,0
18943,mij,xkt,0
18944,mit,fme,0
18945,mjf,xir,0
18946,mjg,ign,0
18947,mju,nok,0
18948,mkp,vqy,0
18949,mkq,wjw,0
18950,mkv,nfu,0
18951,mld,fbp,0
18952,mln,okt,0
18953,mlr,bdg,0
18954,mlx,xyz,0
18955,mmi,iau,0
18956,mmj,dru,0
18957,mmx,zvk,0
18958,mnc,vjf,0
18959,mnk,afz,0
18960,mop,zwm,0
18961,mos,pya,0
18962,mpn,kai,0
18963,mpy,tph,0
18964,mqc,sbi,0
18965,mrf,gvn,0
18966,mro,lyk,0
18967,mrt,dnm,0
18968,mry,cif,0
18969,msc,ymf,0
18970,msi,fme,0
18971,msu,sug,0
18972,mtj,bzt,0
18973,mtk,rxt,0
18974,mtm,mrv,0
18975,mtn,jsa,0
18976,mub,mlt,0
18977,mui,dde,0
18978,muk,pgb,0
18979,mvj,wop,0
18980,mvr,age,0
18981,mvx,llb,0
18982,mvy,epe,0
18983,mwj,paj,0
18984,mwx,sru,0
18985,mxo,pby,0
18986,mxt,wtb,0
18987,mxy,rtd,0
18988,myf,uvn,0
18989,myh,jif,0
18990,myi,cyg,0
18991,mys,eke,0
18992,myw,xdt,0
18993,myx,nwn,0
18994,myy,ack,0
18995,mzb,gvz,0
18996,mzd,qrd,0
18997,mzh,szb,0
18998,mzj,bex,0
18999,mzq,pna,0
19000,mzv,whr,0
19001,naf,suj,0
19002,naz,sau,0
19003,nbd,dsi,0
19004,nbp,hyh,0
19005,nbs,hgc,0
19006,nbz,pyn,0
19007,ncl,wya,0
19008,ncn,vll,0
19009,ncs,rdc,0
19010,nct,jyg,0
19011,ncv,iws,0
19012,ndd,ibs,0
19013,ndj,tza,0
19014,ndo,idm,0
19015,ndp,nwn,0
19016,ndy,gqt,0
19017,ndz,ckj,0
19018,nec,osh,0
19019,neq,jft,0
19020,nfp,bcl,0
19021,nfs,ago,0
19022,nfx,rxl,0
19023,nga,ibh,0
19024,ngo,fbk,0
19025,nhm,gew,0
19026,nhu,mzt,0
19027,nih,rjy,0
19028,nin,cfq,0
19029,nis,toh,0
19030,njc,irj,0
19031,njk,pjb,0
19032,njm,ucp,0
19033,njp,ynh,0
19034,nka,gjm,0
19035,nkb,pqd,0
19036,nkc,xut,0
19037,nkf,xol,0
19038,nkl,sug,0
19039,nko,cmf,0
19040,nkp,klj,0
19041,nku,oju,0
19042,nkv,ucy,0
19043,nkz,pwt,0
19044,nly,gcs,0
19045,nlz,uvu,0
19046,nme,wmg,0
19047,nmn,akf,0
19048,nnb,abz,0
19049,noe,tse,0
19050,nox,toh,0
19051,nqe,iuh,0
19052,nqm,seu,0
19053,nqq,sbr,0
19054,nqr,bqj,0
19055,nqv,lod,0
19056,nrc,cjk,0
19057,nrh,mud,0
19058,nrn,npm,0
19059,nru,qdi,0
19060,nrw,afx,0
19061,nsi,ubz,0
19062,nsq,ysb,0
19063,nsv,hbj,0
19064,ntc,bbz,0
19065,nte,qdi,0
19066,ntp,suv,0
19067,nub,anr,0
19068,nuc,rhv,0
19069,nuf,zyp,0
19070,nuo,pnn,0
19071,nup,eqp,0
19072,nuy,lva,0
19073,nvj,rsl,0
19074,nvt,pnn,0
19075,nwe,zsh,0
19076,nwf,pzc,0
19077,nwh,mhx,0
19078,nwr,rdc,0
19079,nxa,vdz,0
19080,nxv,kah,0
19081,nyx,hmi,0
19082,nza,fwb,0
19083,nzc,zuo,0
19084,nzd,fvc,0
19085,nzf,cnx,0
19086,nzi,vdi,0
19087,nzl,vdd,0
19088,nzm,ddu,0
19089,nzn,ded,0
19090,nzr,wzi,0
19091,oab,cpr,0
19092,oaj,nvw,0
19093,oay,ekh,0
19094,obw,pwj,0
19095,obz,igr,0
19096,occ,vqh,0
19097,oce,dtg,0
19098,ocf,arf,0
19099,ocg,khp,0
19100,odt,wbe,0
19101,odu,hvq,0
19102,oee,eqi,0
19103,oeh,fyp,0
19104,oep,jqs,0
19105,oew,ols,0
19106,oex,whr,0
19107,oey,jqa,0
19108,ofk,tbm,0
19109,ohs,wox,0
19110,oia,orh,0
19111,oid,gew,0
19112,oim,jel,0
19113,oiu,tpj,0
19114,ojw,lwe,0
19115,okk,hwy,0
19116,olb,ucy,0
19117,old,dez,0
19118,ole,hva,0
19119,olf,jwx,0
19120,olh,fjp,0
19121,olm,hak,0
19122,omf,pya,0
19123,omg,yxe,0
19124,one,ijp,0
19125,onq,xdr,0
19126,ons,ejj,0
19127,oog,zzb,0
19128,ooq,xft,0
19129,opk,pbj,0
19130,opn,ezu,0
19131,ops,ujm,0
19132,oqi,maf,0
19133,oqo,mlb,0
19134,oqq,anr,0
19135,oqt,yqv,0
19136,oru,wej,0
19137,orv,klj,0
19138,osd,jtc,0
19139,osj,mnh,0
19140,osk,vpv,0
19141,osl,ncw,0
19142,ost,rxb,0
19143,oti,ela,0
19144,otj,plo,0
19145,oto,jac,0
19146,otp,aoi,0
19147,ott,bvn,0
19148,oul,dpz,0
19149,ouu,wdr,0
19150,ouy,nas,0
19151,ova,sxr,0
19152,ovl,lzg,0
19153,ovp,hom,0
19154,owe,cmf,0
19155,oxa,mzx,0
19156,oxi,qow,0
19157,oxs,pic,0
19158,oyc,wta,0
19159,oyd,iii,0
19160,oyh,otk,0
19161,oyi,dyw,0
19162,oyn,zzi,0
19163,oze,nzs,0
19164,ozl,zxi,0
19165,ozr,hot,0
19166,paf,ibi,0
19167,pay,ibi,0
19168,pbl,xdr,0
19169,pbr,tyo,0
19170,pbu,hvt,0
19171,pcg,yxe,0
19172,pdc,bua,0
19173,pdd,txq,0
19174,pdj,rsk,0
19175,pdk,pxl,0
19176,pdq,sfv,0
19177,pdu,zkc,0
19178,pdv,xxe,0
19179,pdw,lmv,0
19180,per,pvu,0
19181,pex,ghj,0
19182,pfl,xri,0
19183,pfm,lhg,0
19184,pgd,hxv,0
19185,pgf,hds,0
19186,pgh,qvw,0
19187,phg,lyf,0
19188,phr,mlz,0
19189,pht,fwb,0
19190,pia,zee,0
19191,pif,wgn,0
19192,pit,sii,0
19193,piu,zuo,0
19194,piz,ize,0
19195,pjr,ygv,0
19196,pjy,enx,0
19197,pjz,gob,0
19198,pke,hnq,0
19199,pkn,rfx,0
19200,pkp,zpq,0
19201,pky,mnj,0
19202,plc,hoo,0
19203,plf,iuj,0
19204,plg,vdf,0
19205,plp,opx,0
19206,plw,ftv,0
19207,pmq,rhk,0
19208,pmw,unj,0
19209,pnk,efz,0
19210,pnr,yrb,0
19211,pnz,xph,0
19212,poc,ldg,0
19213,pof,cxw,0
19214,pom,tmh,0
19215,pos,ygn,0
19216,pox,mgj,0
19217,ppa,tfq,0
19218,ppz,guw,0
19219,pqc,gab,0
19220,pqj,qia,0
19221,pqw,vnt,0
19222,pre,ruo,0
19223,prz,dtg,0
19224,psd,ldy,0
19225,psu,utf,0
19226,psv,hpp,0
19227,ptc,jze,0
19228,ptk,jwz,0
19229,ptm,wcj,0
19230,ptn,jel,0
19231,puk,svr,0
19232,pvq,irf,0
19233,pvy,tnl,0
19234,pwo,ese,0
19235,pwq,pea,0
19236,pws,vei,0
19237,pwy,eke,0
19238,pxc,epe,0
19239,pxj,fnq,0
19240,pxm,lnq,0
19241,pxs,gcs,0
19242,pxw,olq,0
19243,pyl,ekx,0
19244,pyv,daw,0
19245,pyw,vns,0
19246,qai,lbw,0
19247,qal,bru,0
19248,qar,xdr,0
19249,qaz,ela,0
19250,qbn,ptl,0
19251,qbo,lqv,0
19252,qbp,leh,0
19253,qbq,qjh,0
19254,qbt,rfh,0
19255,qcd,syg,0
19256,qch,dcu,0
19257,qcj,ezv,0
19258,qcp,jgw,0
19259,qct,mnh,0
19260,qef,hhu,0
19261,qeh,zgg,0
19262,qez,xsl,0
19263,qfm,gao,0
19264,qft,vbo,0
19265,qgb,kgv,0
19266,qgc,ted,0
19267,qgo,iyi,0
19268,qgr,ojm,0
19269,qhf,olq,0
19270,qhy,pea,0
19271,qif,urg,0
19272,qji,ekw,0
19273,qjm,qpc,0
19274,qkd,wdv,0
19275,qki,pfh,0
19276,qkr,snc,0
19277,qls,tqy,0
19278,qlu,pfr,0
19279,qlx,xtz,0
19280,qly,jli,0
19281,qlz,vdf,0
19282,qml,nso,0
19283,qmr,zts,0
19284,qmx,gar,0
19285,qne,zkn,0
19286,qni,iby,0
19287,qnp,pch,0
19288,qns,gmr,0
19289,qpb,nok,0
19290,qpl,ihv,0
19291,qpv,jxn,0
19292,qqq,svn,0
19293,qqt,alv,0
19294,qrk,mja,0
19295,qrq,gcs,0
19296,qru,rtd,0
19297,qrx,uyr,0
19298,qrz,alg,0
19299,qse,ijd,0
19300,qtk,tpj,0
19301,qux,dzq,0
19302,qvj,wic,0
19303,qvs,ydi,0
19304,qwl,mqw,0
19305,qwu,evl,0
19306,qxk,zsr,0
19307,qyl,ean,0
19308,qyo,dyp,0
19309,qyu,zyp,0
19310,qyv,gch,0
19311,qzb,jtc,0
19312,qzc,zzf,0
19313,qzo,mbo,0
19314,qzu,hkx,0
19315,qzv,ghc,0
19316,qzy,vxd,0
19317,raf,vik,0
19318,ral,wlk,0
19319,rbj,jwa,0
19320,rbm,gbw,0
19321,rbv,ygm,0
19322,rch,hrp,0
19323,rda,mye,0
19324,rdj,kvz,0
19325,rdk,din,0
19326,rdl,rdu,0
19327,rdo,pzj,0
19328,rec,xdd,0
19329,reo,qev,0
19330,rfd,ouh,0
19331,rfi,swe,0
19332,rfn,bgd,0
19333,rfu,kmv,0
19334,rfv,fhp,0
19335,rgp,hju,0
19336,rgu,box,0
19337,rgw,zgq,0
19338,rgx,gmf,0
19339,rgy,ibh,0
19340,rgz,jbv,0
19341,rha,bfa,0
19342,rhd,cxw,0
19343,rhn,rmw,0
19344,rho,ydc,0
19345,rhp,gjt,0
19346,rib,kna,0
19347,rio,bfq,0
19348,riz,qui,0
19349,rja,xhz,0
19350,rje,bcs,0
19351,rjj,sdw,0
19352,rjo,wox,0
19353,rjq,bcs,0
19354,rkd,wlk,0
19355,rki,jky,0
19356,rkk,kww,0
19357,rks,sdm,0
19358,rla,xtz,0
19359,rld,pfp,0
19360,rlm,mwy,0
19361,rlz,iml,0
19362,rma,xqn,0
19363,rmc,hit,0
19364,rml,gne,0
19365,rmm,aev,0
19366,rmq,zqb,0
19367,rmr,dvd,0
19368,rms,nll,0
19369,roi,bpt,0
19370,rom,igo,0
19371,rot,hpc,0
19372,row,uzi,0
19373,rpv,alg,0
19374,rqu,eqq,0
19375,rrb,yzg,0
19376,rrg,tda,0
19377,rrl,iuh,0
19378,rrn,hpp,0
19379,rrx,bxm,0
19380,rta,swx,0
19381,rtq,uig,0
19382,ruf,uit,0
19383,ruk,piw,0
19384,rum,lbw,0
19385,rur,pna,0
19386,rut,cbi,0
19387,rvu,ihg,0
19388,rxr,gao,0
19389,rxw,tcn,0
19390,rxy,pmb,0
19391,ryf,slt,0
19392,ryl,iea,0
19393,rzc,oir,0
19394,rzp,lqu,0
19395,rzr,yrv,0
19396,rzs,xvz,0
19397,sax,mly,0
19398,saz,tdy,0
19399,sbg,axz,0
19400,sbj,loo,0
19401,sbx,hww,0
19402,sby,cnf,0
19403,sca,vyh,0
19404,scr,sru,0
19405,scu,suv,0
19406,scy,rhk,0
19407,scz,qdb,0
19408,sde,dvd,0
19409,sdz,ckb,0
19410,sek,ydi,0
19411,sex,otk,0
19412,sfd,ysc,0
19413,sfe,qpr,0
19414,sfq,ymh,0
19415,sfu,rdc,0
19416,sfy,lpz,0
19417,sfz,bvj,0
19418,sga,cvj,0
19419,sge,izd,0
19420,sgw,lol,0
19421,shu,hnb,0
19422,shx,uce,0
19423,sig,isb,0
19424,sik,iir,0
19425,sil,hpm,0
19426,siv,khk,0
19427,skt,pve,0
19428,sky,bbq,0
19429,sld,qxu,0
19430,slh,qmv,0
19431,slk,sry,0
19432,slv,hak,0
19433,smh,lmv,0
19434,smk,ydc,0
19435,smv,uyr,0
19436,snb,hsw,0
19437,snm,ttb,0
19438,sog,cqg,0
19439,soh,lnc,0
19440,sor,zif,0
19441,spy,eru,0
19442,sqf,hwi,0
19443,sqh,zwm,0
19444,sql,ldy,0
19445,sqo,pjc,0
19446,sqr,fbp,0
19447,sqw,rzo,0
19448,srb,gjt,0
19449,srg,sxa,0
19450,srl,qzk,0
19451,srm,dzj,0
19452,srp,ouh,0
19453,srz,lfg,0
19454,ssc,pqo,0
19455,ssz,dbz,0
19456,stn,qpr,0
19457,stp,nds,0
19458,str,bsy,0
19459,sub,wpd,0
19460,suk,ifd,0
19461,suy,vay,0
19462,svo,rst,0
19463,svu,jjf,0
19464,sws,uce,0
19465,sxg,bol,0
19466,sxq,nod,0
19467,syc,wcj,0
19468,syn,lhg,0
19469,syp,rzf,0
19470,syv,boy,0
19471,szc,dvu,0
19472,szp,yeo,0
19473,szq,jmx,0
19474,szt,duo,0
19475,szv,rgm,0
19476,tac,neh,0
19477,tay,mon,0
19478,tbj,ufk,0
19479,tbk,pwb,0
19480,tbq,zgk,0
19481,tce,lhg,0
19482,tcf,htj,0
19483,tco,pjk,0
19484,tcp,dyh,0
19485,tdg,lma,0
19486,tdn,moi,0
19487,tds,fmz,0
19488,tdt,vea,0
19489,tef,hpq,0
19490,ten,dga,0
19491,tfc,snc,0
19492,tfl,xlb,0
19493,tfp,gqt,0
19494,tfr,ezk,0
19495,tfx,cpr,0
19496,tgf,kyu,0
19497,tgl,hbj,0
19498,tgz,knd,0
19499,thi,ifg,0
19500,thu,vdz,0
19501,thx,saa,0
19502,til,vos,0
19503,tji,cqq,0
19504,tjn,vay,0
19505,tjp,xoe,0
19506,tjr,aoi,0
19507,tjx,bsx,0
19508,tke,oir,0
19509,tkk,qpy,0
19510,tlj,xag,0
19511,tma,qoa,0
19512,tmi,ucy,0
19513,tmm,qsj,0
19514,tmq,htp,0
19515,tnb,jqu,0
19516,tng,ded,0
19517,tnr,suj,0
19518,toi,hyh,0
19519,tok,bmu,0
19520,tor,kai,0
19521,tos,wcj,0
19522,tov,dnm,0
19523,tow,ttg,0
19524,tpc,epe,0
19525,tpy,glf,0
19526,tqb,vwq,0
19527,tqn,ien,0
19528,tqu,wic,0
19529,tra,wjp,0
19530,trf,vmd,0
19531,trv,pyz,0
19532,tso,uzp,0
19533,ttt,qva,0
19534,tug,jge,0
19535,tuq,ibg,0
19536,tut,dvd,0
19537,tuu,ecr,0
19538,tvj,hve,0
19539,twj,xhi,0
19540,twl,xyw,0
19541,twv,olr,0
19542,twx,jbl,0
19543,tys,jor,0
19544,tyz,dzc,0
19545,tzf,ydc,0
19546,tzh,sim,0
19547,tzk,pyh,0
19548,tzn,zgq,0
19549,uai,ylq,0
19550,uar,scq,0
19551,uas,ynb,0
19552,uav,ujm,0
19553,uba,afz,0
19554,ubf,dvn,0
19555,ucz,trl,0
19556,udl,mpz,0
19557,udv,sgs,0
19558,udx,bgy,0
19559,ueb,now,0
19560,ueo,pea,0
19561,uer,whr,0
19562,ufc,txs,0
19563,ufo,sfv,0
19564,ugf,wqf,0
19565,ugq,gpa,0
19566,uhd,lyb,0
19567,uhm,ksl,0
19568,uhn,vyp,0
19569,uik,rty,0
19570,uiq,mkh,0
19571,ujd,fes,0
19572,uje,lwt,0
19573,uka,zra,0
19574,ukf,bqh,0
19575,ukl,svr,0
19576,ukn,qow,0
19577,umb,wjv,0
19578,umj,uax,0
19579,umr,wzm,0
19580,umy,rus,0
19581,unu,xdd,0
19582,unw,jdy,0
19583,uoq,pch,0
19584,uov,uib,0
19585,uox,euu,0
19586,uoy,npg,0
19587,upu,pna,0
19588,upv,wzb,0
19589,uqk,dnm,0
19590,uqn,gjc,0
19591,uqo,uwf,0
19592,uqq,dim,0
19593,uqs,xmo,0
19594,urv,aok,0
19595,ury,bfo,0
19596,urz,hxv,0
19597,usr,pyn,0
19598,utc,kvn,0
19599,utt,tgv,0
19600,uuj,xag,0
19601,uup,bak,0
19602,uvm,iuj,0
19603,uvr,ddw,0
19604,uwl,pcr,0
19605,uwo,itc,0
19606,uwr,rai,0
19607,uws,kaa,0
19608,uwz,zjl,0
19609,uxe,xek,0
19610,uxv,mfx,0
19611,uxw,gzf,0
19612,uyb,fim,0
19613,uyn,wck,0
19614,uyz,maq,0
19615,uzf,hiy,0
19616,uzl,nmp,0
19617,uzr,iqz,0
19618,uzs,nzk,0
19619,vad,hjv,0
19620,vag,iab,0
19621,vau,ujr,0
19622,vav,ttv,0
19623,vck,gbw,0
19624,vda,fzi,0
19625,veb,bbq,0
19626,ver,zxh,0
19627,vfr,nui,0
19628,vgf,otv,0
19629,vgr,lnn,0
19630,vgt,zyz,0
19631,vhf,lbt,0
19632,vio,sii,0
19633,vis,ttr,0
19634,vjk,qdi,0
19635,vjn,jhz,0
19636,vke,duo,0
19637,vks,fhp,0
19638,vkv,zsr,0
19639,vlf,zsm,0
19640,vlr,bfa,0
19641,vmg,kyh,0
19642,vmh,jor,0
19643,vmm,glf,0
19644,vnb,bzd,0
19645,vnj,abc,0
19646,vnl,zvq,0
19647,voe,vul,0
19648,vow,cln,0
19649,vpf,bap,0
19650,vpl,sgs,0
19651,vqb,okm,0
19652,vqd,tap,0
19653,vqf,gne,0
19654,vqk,vuv,0
19655,vqo,gsm,0
19656,vqq,zzb,0
19657,vqx,nmq,0
19658,vrg,rhc,0
19659,vri,dps,0
19660,vrx,bud,0
19661,vsg,hmi,0
19662,vsk,zsr,0
19663,vsm,ici,0
19664,vsz,rem,0
19665,vtg,yvh,0
19666,vtn,mmy,0
19667,vtp,wlb,0
19668,vue,fio,0
19669,vuf,coi,0
19670,vug,zdi,0
19671,vui,ppq,0
19672,vvg,mqw,0
19673,vvu,vrw,0
19674,vws,tpj,0
19675,vwu,mns,0
19676,vwv,sdm,0
19677,vww,ytm,0
19678,vxb,qqr,0
19679,vxi,vdz,0
19680,vxw,tgv,0
19681,vye,hyh,0
19682,vyo,plo,0
19683,vyt,hgb,0
19684,vzg,xuk,0
19685,vzk,qde,0
19686,vzl,vmi,0
19687,vzm,yvq,0
19688,vzs,oyk,0
19689,wac,hvq,0
19690,wao,qna,0
19691,waw,zfz,0
19692,wbn,mzt,0
19693,wbo,ted,0
19694,wch,dpt,0
19695,wci,rer,0
19696,wcm,zra,0
19697,wcp,vob,0
19698,wcr,nzs,0
19699,wcw,bfq,0
19700,wda,icv,0
19701,wdg,nds,0
19702,wdh,xuy,0
19703,wdj,cxw,0
19704,wdm,yqm,0
19705,wdn,dub,0
19706,wdw,bon,0
19707,wdy,sru,0
19708,wef,vxx,0
19709,weo,tfh,0
19710,wew,vcr,0
19711,wfp,nhn,0
19712,wfv,lim,0
19713,wgb,vzq,0
19714,wgx,sdm,0
19715,wha,aev,0
19716,whm,vor,0
19717,who,xua,0
19718,whq,rmw,0
19719,wjh,mja,0
19720,wjo,fye,0
19721,wke,wlb,0
19722,wkg,aun,0
19723,wkn,jsc,0
19724,wko,mqw,0
19725,wkx,mtv,0
19726,wkz,jeb,0
19727,wlx,cla,0
19728,wmc,zdx,0
19729,wmi,zfs,0
19730,wmm,fmo,0
19731,wng,igu,0
19732,wnl,lwr,0
19733,wnp,tse,0
19734,wnq,ebg,0
19735,woh,tza,0
19736,wok,cfg,0
19737,wor,iiu,0
19738,wpe,rus,0
19739,wpq,ntn,0
19740,wpw,bzd,0
19741,wqw,qnw,0
19742,wqx,oyw,0
19743,wrb,aim,0
19744,wrf,upo,0
19745,wrr,jxn,0
19746,wru,fkf,0
19747,wrv,zna,0
19748,wsc,bat,0
19749,wsq,dlg,0
19750,wsy,irj,0
19751,wtc,lwr,0
19752,wtd,ifg,0
19753,wuf,hmi,0
19754,wuu,ztc,0
19755,wvg,aan,0
19756,wvj,zfz,0
19757,wwv,jec,0
19758,wxe,hrn,0
19759,wxk,mmy,0
19760,wxp,abz,0
19761,wxv,wkm,0
19762,wxy,wvw,0
19763,wyf,qrd,0
19764,wyg,twu,0
19765,wzc,ivs,0
19766,wzv,mxd,0
19767,xar,auw,0
19768,xav,kgp,0
19769,xba,tob,0
19770,xbe,qjb,0
19771,xbg,ekh,0
19772,xbj,kth,0
19773,xbo,jhz,0
19774,xcc,rwf,0
19775,xco,czy,0
19776,xcr,hju,0
19777,xcw,hvt,0
19778,xdb,bsx,0
19779,xde,hve,0
19780,xdj,jex,0
19781,xdm,nzk,0
19782,xdy,ibi,0
19783,xeh,bbl,0
19784,xem,sop,0
19785,xen,ubz,0
19786,xet,qaj,0
19787,xfe,jij,0
19788,xfq,zhk,0
19789,xfx,uuh,0
19790,xgb,rbc,0
19791,xhf,mhj,0
19792,xhl,zdw,0
19793,xhu,imc,0
19794,xia,gvz,0
19795,xid,zkk,0
19796,xjt,fzi,0
19797,xjz,ivf,0
19798,xlf,irc,0
19799,xlp,iuj,0
19800,xlv,rrs,0
19801,xmf,mqw,0
19802,xmi,xxe,0
19803,xmk,qry,0
19804,xms,mrs,0
19805,xmt,oal,0
19806,xmw,uus,0
19807,xnf,ohq,0
19808,xng,air,0
19809,xnl,vux,0
19810,xod,lod,0
19811,xpd,ekw,0
19812,xpf,ile,0
19813,xpl,loo,0
19814,xqb,eqd,0
19815,xqq,bvp,0
19816,xqs,jeb,0
19817,xrd,zpq,0
19818,xrj,qam,0
19819,xrv,jkm,0
19820,xsx,rxt,0
19821,xtd,wyt,0
19822,xte,sds,0
19823,xtm,dea,0
19824,xto,yvh,0
19825,xub,qnw,0
19826,xud,hxg,0
19827,xui,saq,0
19828,xuo,sbv,0
19829,xup,yrh,0
19830,xuw,upo,0
19831,xvj,cws,0
19832,xvt,btu,0
19833,xwc,xyq,0
19834,xwd,nvo,0
19835,xwq,thr,0
19836,xwu,nmq,0
19837,xxf,wym,0
19838,xxj,xtz,0
19839,xzm,cnf,0
19840,xzw,mwy,0
19841,xzx,eyo,0
19842,yal,rlp,0
19843,yan,kgv,0
19844,yao,eat,0
19845,yaz,lxv,0
19846,ybh,ztc,0
19847,ybj,yxf,0
19848,yby,nah,0
19849,ybz,jlo,0
19850,yca,qax,0
19851,ycb,xoj,0
19852,ycu,xoz,0
19853,ycz,hsx,0
19854,ydb,zry,0
19855,ydq,bat,0
19856,yeg,pns,0
19857,yem,joi,0
19858,yeu,bnt,0
19859,yfh,vky,0
19860,yfj,ojs,0
19861,yfl,wuy,0
19862,yfw,vpy,0
19863,yga,yaw,0
19864,ygb,msa,0
19865,ygg,yaw,0
19866,ygr,lpt,0
19867,yhm,sbi,0
19868,yhv,xbh,0
19869,yhw,lmt,0
19870,yis,bid,0
19871,yiv,jec,0
19872,yjb,ntk,0
19873,yjm,ytu,0
19874,yjy,hyh,0
19875,yka,fkq,0
19876,ykh,lbt,0
19877,ykz,vbr,0
19878,yle,wed,0
19879,ylf,guz,0
19880,ymg,xyc,0
19881,yml,brw,0
19882,ymo,pcb,0
19883,ymt,qjb,0
19884,ymu,lyk,0
19885,yne,bfv,0
19886,ynm,lwd,0
19887,yok,soe,0
19888,yor,rty,0
19889,ypp,efv,0
19890,ypq,but,0
19891,ypy,gwi,0
19892,yqh,kfn,0
19893,yqo,npg,0
19894,yqp,oom,0
19895,yqt,sdb,0
19896,yrf,ltv,0
19897,yri,cla,0
19898,yrl,uuf,0
19899,yrn,rfb,0
19900,yrp,ypk,0
19901,ysp,hrn,0
19902,yst,fbk,0
19903,ysw,uxl,0
19904,ytr,fnt,0
19905,ytx,rzk,0
19906,yua,wpd,0
19907,yue,yxf,0
19908,yuh,hmi,0
19909,yul,alu,0
19910,yvt,xzz,0
19911,yvu,gao,0
19912,ywh,box,0
19913,ywk,zis,0
19914,yxb,tch,0
19915,yxg,ize,0
19916,yxq,qak,0
19917,yyp,rcr,0
19918,yyt,bdl,0
19919,yyu,soe,0
19920,yzw,uqe,0
19921,zac,dip,0
19922,zae,lqk,0
19923,zbo,yqj,0
19924,zbx,yau,0
19925,zcn,thl,0
19926,zcs,jyg,0
19927,zdr,hpm,0
19928,zdy,ngd,0
19929,zes,cww,0
19930,zfa,zqr,0
19931,zgl,zsm,0
19932,zgz,dsi,0
19933,zhb,hbc,0
19934,zhc,vub,0
19935,zho,ehy,0
19936,zhp,czx,0
19937,zhq,axv,0
19938,zhr,qjt,0
19939,zhw,zgg,0
19940,zig,xit,0
19941,zix,kgo,0
19942,zjh,dvz,0
19943,zjj,mja,0
19944,zjk,xfz,0
19945,zkg,ghj,0
19946,zkr,egz,0
19947,zkw,pfr,0
19948,zkx,jec,0
19949,zlc,mar,0
19950,zle,gxc,0
19951,zlg,anr,0
19952,zlh,aoe,0
19953,zlt,hpd,0
19954,zlw,wsm,0
19955,zmd,pic,0
19956,zmv,hwx,0
19957,znf,gvf,0
19958,znv,ded,0
19959,znz,tda,0
19960,zoe,fap,0
19961,zof,dlp,0
19962,zoi,lyu,0
19963,zoj,zls,0
19964,zoq,gyc,0
19965,zox,qln,0
19966,zoy,jli,0
19967,zpe,ezu,0
19968,zpi,rhx,0
19969,zps,yyn,0
19970,zqi,dnj,0
19971,zqn,gjt,0
19972,zqo,dvn,0
19973,zrh,mhq,0
19974,zri,tww,0
19975,zrq,hbt,0
19976,zrr,mze,0
19977,zsp,jif,0
19978,zss,qjh,0
19979,zsx,pzz,0
19980,ztl,ubt,0
19981,ztq,gnf,0
19982,ztx,gjn,0
19983,ztz,ile,0
19984,zue,vfm,0
19985,zus,mze,0
19986,zvh,kya,0
19987,zvp,szl,0
19988,zvu,vea,0
19989,zwe,kkt,0
19990,zwf,zyz,0
19991,zxn,jaa,0
19992,zxt,ose,0
19993,zxz,unj,0
19994,zyb,wmy,0
19995,zyn,qmv,0
19996,zzc,faq,0
19997,zzu,eqq,0
19998,zzv,jfl,0
19999,zzy,jrr,0
20000,aaa,rpm,0
20001,aaz,htp,0
20002,abh,pwb,0
20003,abn,lgj,0
